log10(Mass) as a 10-th power polynomial of MagG 
a0: 5.3257255183210250E-01
a1: -1.5847181658298215E-01
a2: 1.9690551642585208E-03
a3: 2.1488216078061600E-03
a4: -1.2845868184799391E-05
a5: -3.6153918520134820E-05
a6: 2.3180977791001332E-06
a7: -3.7350817667524364E-08
a8: 2.4106873869590548E-09
a9: -1.4045057360983379E-10
a10: 7.2127159498249116E-13
