MagG as a 10-th power polynomial of log10(Mass) 
a0: 4.8114618992376297E+00
a1: -1.2539041084145772E+01
a2: 8.0463680673265259E+00
a3: 1.2953344366925121E-02
a4: -5.6213820079613129E+01
a5: 1.2956172324392057E+01
a6: 1.4871626881914764E+02
a7: 9.5211296821786547E+01
a8: 4.7764999163344584E+01
a9: 9.3239783522171393E+01
a10: 5.0324423969570660E+01
